batsman,bowler,ball,run,avg,runs,balls
GC Smith,KD Mills,5,0,1.21143617021,911,752
GC Smith,KD Mills,6,0,1.21143617021,911,752
GC Smith,KD Mills,7,0,1.21143617021,911,752
JH Kallis,AR Adams,1,1,1.18085106383,666,564
GC Smith,AR Adams,2,0,1.21143617021,911,752
GC Smith,AR Adams,3,4,1.21143617021,911,752
GC Smith,AR Adams,4,4,1.21143617021,911,752
GC Smith,AR Adams,5,4,1.21143617021,911,752
GC Smith,AR Adams,6,1,1.21143617021,911,752
GC Smith,KD Mills,1,0,1.21143617021,911,752
GC Smith,KD Mills,2,4,1.21143617021,911,752
GC Smith,KD Mills,3,0,1.21143617021,911,752
GC Smith,KD Mills,4,4,1.21143617021,911,752
GC Smith,KD Mills,5,1,1.21143617021,911,752
JH Kallis,KD Mills,6,2,1.18085106383,666,564
GC Smith,AR Adams,1,0,1.21143617021,911,752
GC Smith,AR Adams,2,0,1.21143617021,911,752
GC Smith,AR Adams,3,0,1.21143617021,911,752
GC Smith,AR Adams,4,6,1.21143617021,911,752
GC Smith,AR Adams,5,1,1.21143617021,911,752
JH Kallis,AR Adams,6,0,1.18085106383,666,564
GC Smith,KD Mills,1,4,1.21143617021,911,752
GC Smith,KD Mills,2,1,1.21143617021,911,752
JH Kallis,KD Mills,3,0,1.18085106383,666,564
JH Kallis,KD Mills,4,0,1.18085106383,666,564
JH Kallis,KD Mills,5,6,1.18085106383,666,564
JH Kallis,KD Mills,6,1,1.18085106383,666,564
JH Kallis,AR Adams,1,1,1.18085106383,666,564
GC Smith,AR Adams,2,0,1.21143617021,911,752
GC Smith,AR Adams,3,0,1.21143617021,911,752
GC Smith,AR Adams,4,1,1.21143617021,911,752
JH Kallis,AR Adams,5,1,1.18085106383,666,564
GC Smith,AR Adams,6,0,1.21143617021,911,752
GC Smith,NJ Astle,1,1,1.21143617021,911,752
JH Kallis,NJ Astle,2,1,1.18085106383,666,564
GC Smith,NJ Astle,3,0,1.21143617021,911,752
GC Smith,NJ Astle,4,0,1.21143617021,911,752
HH Gibbs,NJ Astle,5,4,1.2012012012,400,333
HH Gibbs,NJ Astle,6,0,1.2012012012,400,333
JH Kallis,JS Patel,1,1,1.18085106383,666,564
HH Gibbs,JS Patel,2,1,1.2012012012,400,333
JH Kallis,JS Patel,3,0,1.18085106383,666,564
JM Kemp,JS Patel,4,0,1.24539877301,203,163
JM Kemp,JS Patel,5,0,1.24539877301,203,163
JM Kemp,JS Patel,6,0,1.24539877301,203,163
HH Gibbs,NJ Astle,1,2,1.2012012012,400,333
HH Gibbs,NJ Astle,2,1,1.2012012012,400,333
JM Kemp,NJ Astle,3,0,1.24539877301,203,163
JM Kemp,NJ Astle,4,1,1.24539877301,203,163
HH Gibbs,NJ Astle,5,1,1.2012012012,400,333
JM Kemp,NJ Astle,6,4,1.24539877301,203,163
HH Gibbs,JS Patel,1,0,1.2012012012,400,333
MV Boucher,JS Patel,2,1,0.933797909408,268,287
JM Kemp,JS Patel,3,1,1.24539877301,203,163
MV Boucher,JS Patel,4,1,0.933797909408,268,287
JM Kemp,JS Patel,5,0,1.24539877301,203,163
JM Kemp,JS Patel,6,1,1.24539877301,203,163
JM Kemp,NJ Astle,1,1,1.24539877301,203,163
MV Boucher,NJ Astle,2,0,0.933797909408,268,287
MV Boucher,NJ Astle,3,1,0.933797909408,268,287
JM Kemp,NJ Astle,4,0,1.24539877301,203,163
SM Pollock,NJ Astle,5,0,1.19444444444,86,72
MV Boucher,NJ Astle,6,0,0.933797909408,268,287
SM Pollock,AR Adams,1,0,1.19444444444,86,72
AG Prince,AR Adams,2,1,0.833333333333,5,6
MV Boucher,AR Adams,3,0,0.933797909408,268,287
MV Boucher,AR Adams,4,1,0.933797909408,268,287
AG Prince,AR Adams,5,0,0.833333333333,5,6
AG Prince,AR Adams,6,1,0.833333333333,5,6
AG Prince,NJ Astle,1,1,0.833333333333,5,6
MV Boucher,NJ Astle,2,0,0.933797909408,268,287
JA Morkel,NJ Astle,3,0,1.38834951456,572,412
JA Morkel,NJ Astle,4,1,1.38834951456,572,412
AG Prince,NJ Astle,5,1,0.833333333333,5,6
JA Morkel,NJ Astle,6,0,1.38834951456,572,412
AG Prince,JS Patel,1,1,0.833333333333,5,6
JA Morkel,JS Patel,2,0,1.38834951456,572,412
JA Morkel,JS Patel,3,2,1.38834951456,572,412
JA Morkel,JS Patel,4,0,1.38834951456,572,412
JA Morkel,JS Patel,5,0,1.38834951456,572,412
JA Morkel,JS Patel,6,1,1.38834951456,572,412
CK Langeveldt,JS Patel,7,1,0.5,4,8
CK Langeveldt,SE Bond,1,0,0.5,4,8
CK Langeveldt,SE Bond,2,1,0.5,4,8
JA Morkel,SE Bond,3,1,1.38834951456,572,412
CK Langeveldt,SE Bond,4,0,0.5,4,8
M Ntini,SE Bond,5,0,0.909090909091,10,11
M Ntini,SE Bond,6,0,0.909090909091,10,11
JA Morkel,JS Patel,1,0,1.38834951456,572,412
M Ntini,JS Patel,2,1,0.909090909091,10,11
JA Morkel,JS Patel,3,6,1.38834951456,572,412
JA Morkel,JS Patel,4,0,1.38834951456,572,412
A Nel,JS Patel,5,0,0.0,0,2
A Nel,JS Patel,6,0,0.0,0,2
M Ntini,SE Bond,1,0,0.909090909091,10,11
M Ntini,SE Bond,2,4,0.909090909091,10,11
M Ntini,SE Bond,3,0,0.909090909091,10,11
SP Fleming,SM Pollock,1,0,1.26436781609,110,87
SP Fleming,SM Pollock,2,0,1.26436781609,110,87
SP Fleming,SM Pollock,3,1,1.26436781609,110,87
NJ Astle,SM Pollock,4,1,1.07246376812,74,69
SP Fleming,SM Pollock,5,0,1.26436781609,110,87
SP Fleming,SM Pollock,6,0,1.26436781609,110,87
NJ Astle,M Ntini,1,0,1.07246376812,74,69
NJ Astle,M Ntini,2,1,1.07246376812,74,69
SP Fleming,M Ntini,3,1,1.26436781609,110,87
NJ Astle,M Ntini,4,1,1.07246376812,74,69
SP Fleming,M Ntini,5,4,1.26436781609,110,87
SP Fleming,M Ntini,6,4,1.26436781609,110,87
NJ Astle,SM Pollock,1,0,1.07246376812,74,69
NJ Astle,SM Pollock,2,1,1.07246376812,74,69
SP Fleming,SM Pollock,3,0,1.26436781609,110,87
SP Fleming,SM Pollock,4,0,1.26436781609,110,87
SP Fleming,SM Pollock,5,0,1.26436781609,110,87
SP Fleming,SM Pollock,6,0,1.26436781609,110,87
SP Fleming,SM Pollock,7,4,1.26436781609,110,87
NJ Astle,M Ntini,1,1,1.07246376812,74,69
SP Fleming,M Ntini,2,0,1.26436781609,110,87
SP Fleming,M Ntini,3,0,1.26436781609,110,87
SP Fleming,M Ntini,4,4,1.26436781609,110,87
SP Fleming,M Ntini,5,4,1.26436781609,110,87
SP Fleming,M Ntini,6,1,1.26436781609,110,87
SP Fleming,SM Pollock,1,1,1.26436781609,110,87
NJ Astle,SM Pollock,2,0,1.07246376812,74,69
NJ Astle,SM Pollock,3,4,1.07246376812,74,69
NJ Astle,SM Pollock,4,1,1.07246376812,74,69
SP Fleming,SM Pollock,5,2,1.26436781609,110,87
SP Fleming,SM Pollock,6,0,1.26436781609,110,87
NJ Astle,A Nel,1,0,1.07246376812,74,69
HJH Marshall,A Nel,2,1,0.857142857143,12,14
SP Fleming,A Nel,3,0,1.26436781609,110,87
SP Fleming,A Nel,4,1,1.26436781609,110,87
HJH Marshall,A Nel,5,2,0.857142857143,12,14
HJH Marshall,A Nel,6,0,0.857142857143,12,14
SP Fleming,CK Langeveldt,1,0,1.26436781609,110,87
SP Fleming,CK Langeveldt,2,4,1.26436781609,110,87
SP Fleming,CK Langeveldt,3,0,1.26436781609,110,87
SB Styris,CK Langeveldt,4,0,1.1724137931,578,493
SB Styris,CK Langeveldt,5,1,1.1724137931,578,493
CD McMillan,CK Langeveldt,6,0,1.57142857143,187,119
CD McMillan,CK Langeveldt,7,1,1.57142857143,187,119
SB Styris,CK Langeveldt,8,4,1.1724137931,578,493
CD McMillan,A Nel,1,0,1.57142857143,187,119
CD McMillan,A Nel,2,1,1.57142857143,187,119
SB Styris,A Nel,3,0,1.1724137931,578,493
SB Styris,A Nel,4,0,1.1724137931,578,493
SB Styris,A Nel,5,2,1.1724137931,578,493
SB Styris,A Nel,6,1,1.1724137931,578,493
SB Styris,N Boje,1,4,1.1724137931,578,493
SB Styris,N Boje,2,0,1.1724137931,578,493
SB Styris,N Boje,3,1,1.1724137931,578,493
CD McMillan,N Boje,4,1,1.57142857143,187,119
SB Styris,N Boje,5,1,1.1724137931,578,493
CD McMillan,N Boje,6,1,1.57142857143,187,119
CD McMillan,A Nel,1,0,1.57142857143,187,119
CD McMillan,A Nel,2,4,1.57142857143,187,119
CD McMillan,A Nel,3,0,1.57142857143,187,119
CD McMillan,A Nel,4,1,1.57142857143,187,119
SB Styris,A Nel,5,1,1.1724137931,578,493
CD McMillan,A Nel,6,1,1.57142857143,187,119
CD McMillan,N Boje,1,1,1.57142857143,187,119
SB Styris,N Boje,2,1,1.1724137931,578,493
CD McMillan,N Boje,3,1,1.57142857143,187,119
SB Styris,N Boje,4,0,1.1724137931,578,493
SB Styris,N Boje,5,1,1.1724137931,578,493
CD McMillan,N Boje,6,0,1.57142857143,187,119
SB Styris,A Nel,1,0,1.1724137931,578,493
SB Styris,A Nel,2,1,1.1724137931,578,493
CD McMillan,A Nel,3,0,1.57142857143,187,119
CD McMillan,A Nel,4,0,1.57142857143,187,119
CD McMillan,A Nel,5,2,1.57142857143,187,119
CD McMillan,A Nel,6,1,1.57142857143,187,119
CD McMillan,N Boje,1,0,1.57142857143,187,119
SB Styris,N Boje,2,0,1.1724137931,578,493
SB Styris,N Boje,3,1,1.1724137931,578,493
JDP Oram,N Boje,4,0,1.36599423631,474,347
SB Styris,N Boje,5,1,1.1724137931,578,493
JDP Oram,N Boje,6,0,1.36599423631,474,347
SB Styris,JA Morkel,1,1,1.1724137931,578,493
JDP Oram,JA Morkel,2,0,1.36599423631,474,347
JDP Oram,JA Morkel,3,1,1.36599423631,474,347
SB Styris,JA Morkel,4,1,1.1724137931,578,493
JDP Oram,JA Morkel,5,1,1.36599423631,474,347
SB Styris,JA Morkel,6,0,1.1724137931,578,493
JDP Oram,N Boje,1,1,1.36599423631,474,347
SB Styris,N Boje,2,0,1.1724137931,578,493
JDP Oram,N Boje,3,2,1.36599423631,474,347
JDP Oram,N Boje,4,6,1.36599423631,474,347
JDP Oram,N Boje,5,0,1.36599423631,474,347
JDP Oram,N Boje,6,4,1.36599423631,474,347
SB Styris,JA Morkel,1,1,1.1724137931,578,493
JDP Oram,JA Morkel,2,0,1.36599423631,474,347
JDP Oram,JA Morkel,3,6,1.36599423631,474,347
JDP Oram,JA Morkel,4,1,1.36599423631,474,347
SB Styris,JA Morkel,5,0,1.1724137931,578,493
SB Styris,JA Morkel,6,1,1.1724137931,578,493
SB Styris,CK Langeveldt,1,0,1.1724137931,578,493
SB Styris,CK Langeveldt,2,0,1.1724137931,578,493
BB McCullum,CK Langeveldt,3,1,1.31854590265,2140,1623
JDP Oram,CK Langeveldt,4,0,1.36599423631,474,347
BB McCullum,CK Langeveldt,5,0,1.31854590265,2140,1623
BB McCullum,CK Langeveldt,6,1,1.31854590265,2140,1623
BB McCullum,GC Smith,1,4,1.31854590265,2140,1623
BB McCullum,GC Smith,2,1,1.31854590265,2140,1623
JDP Oram,GC Smith,3,0,1.36599423631,474,347
BB McCullum,GC Smith,4,1,1.31854590265,2140,1623
JDP Oram,GC Smith,5,1,1.36599423631,474,347
BB McCullum,GC Smith,6,2,1.31854590265,2140,1623
BB McCullum,GC Smith,7,6,1.31854590265,2140,1623
BB McCullum,GC Smith,8,1,1.31854590265,2140,1623
JR Hopes,SM Pollock,1,0,1.05,105,100
JR Hopes,SM Pollock,2,0,1.05,105,100
JR Hopes,SM Pollock,3,0,1.05,105,100
JR Hopes,SM Pollock,4,0,1.05,105,100
JR Hopes,SM Pollock,5,1,1.05,105,100
DR Martyn,SM Pollock,6,4,1.55844155844,120,77
JR Hopes,GJP Kruger,1,0,1.05,105,100
JR Hopes,GJP Kruger,2,1,1.05,105,100
DR Martyn,GJP Kruger,3,1,1.55844155844,120,77
JR Hopes,GJP Kruger,4,0,1.05,105,100
JR Hopes,GJP Kruger,5,4,1.05,105,100
JR Hopes,GJP Kruger,6,0,1.05,105,100
DR Martyn,SM Pollock,1,6,1.55844155844,120,77
DR Martyn,SM Pollock,2,0,1.55844155844,120,77
DR Martyn,SM Pollock,3,4,1.55844155844,120,77
DR Martyn,SM Pollock,4,1,1.55844155844,120,77
JR Hopes,SM Pollock,5,1,1.05,105,100
DR Martyn,SM Pollock,6,0,1.55844155844,120,77
JR Hopes,GJP Kruger,1,0,1.05,105,100
JR Hopes,GJP Kruger,2,1,1.05,105,100
DR Martyn,GJP Kruger,3,1,1.55844155844,120,77
JR Hopes,GJP Kruger,4,1,1.05,105,100
DR Martyn,GJP Kruger,5,0,1.55844155844,120,77
DR Martyn,GJP Kruger,6,1,1.55844155844,120,77
DR Martyn,SM Pollock,1,1,1.55844155844,120,77
JR Hopes,SM Pollock,2,1,1.05,105,100
DR Martyn,SM Pollock,3,0,1.55844155844,120,77
DR Martyn,SM Pollock,4,6,1.55844155844,120,77
DR Martyn,SM Pollock,5,0,1.55844155844,120,77
DR Martyn,SM Pollock,6,0,1.55844155844,120,77
JR Hopes,GJP Kruger,1,1,1.05,105,100
DR Martyn,GJP Kruger,2,0,1.55844155844,120,77
DR Martyn,GJP Kruger,3,2,1.55844155844,120,77
DR Martyn,GJP Kruger,4,0,1.55844155844,120,77
DR Martyn,GJP Kruger,5,4,1.55844155844,120,77
DR Martyn,GJP Kruger,6,1,1.55844155844,120,77
JR Hopes,GJP Kruger,7,0,1.05,105,100
JR Hopes,GJP Kruger,8,1,1.05,105,100
JR Hopes,SM Pollock,1,0,1.05,105,100
JR Hopes,SM Pollock,2,1,1.05,105,100
DR Martyn,SM Pollock,3,1,1.55844155844,120,77
JR Hopes,SM Pollock,4,4,1.05,105,100
JR Hopes,SM Pollock,5,0,1.05,105,100
RT Ponting,SM Pollock,6,0,1.28938906752,401,311
RT Ponting,SM Pollock,7,0,1.28938906752,401,311
RT Ponting,SM Pollock,8,1,1.28938906752,401,311
RT Ponting,M Zondeki,1,0,1.28938906752,401,311
RT Ponting,M Zondeki,2,0,1.28938906752,401,311
RT Ponting,M Zondeki,3,1,1.28938906752,401,311
DR Martyn,M Zondeki,4,0,1.55844155844,120,77
DR Martyn,M Zondeki,5,4,1.55844155844,120,77
DR Martyn,M Zondeki,6,0,1.55844155844,120,77
RT Ponting,AJ Hall,1,0,1.28938906752,401,311
RT Ponting,AJ Hall,2,4,1.28938906752,401,311
RT Ponting,AJ Hall,3,1,1.28938906752,401,311
DR Martyn,AJ Hall,4,0,1.55844155844,120,77
RT Ponting,AJ Hall,5,6,1.28938906752,401,311
RT Ponting,AJ Hall,6,1,1.28938906752,401,311
RT Ponting,M Zondeki,1,6,1.28938906752,401,311
RT Ponting,M Zondeki,2,0,1.28938906752,401,311
DR Martyn,M Zondeki,3,2,1.55844155844,120,77
DR Martyn,M Zondeki,4,0,1.55844155844,120,77
DR Martyn,M Zondeki,5,0,1.55844155844,120,77
DR Martyn,M Zondeki,6,2,1.55844155844,120,77
DR Martyn,M Zondeki,7,1,1.55844155844,120,77
RT Ponting,M Zondeki,8,1,1.28938906752,401,311
RT Ponting,AJ Hall,1,0,1.28938906752,401,311
RT Ponting,AJ Hall,2,1,1.28938906752,401,311
DR Martyn,AJ Hall,3,0,1.55844155844,120,77
DR Martyn,AJ Hall,4,4,1.55844155844,120,77
DR Martyn,AJ Hall,5,1,1.55844155844,120,77
RT Ponting,AJ Hall,6,1,1.28938906752,401,311
RT Ponting,J Botha,1,4,1.28938906752,401,311
RT Ponting,J Botha,2,0,1.28938906752,401,311
DR Martyn,J Botha,3,1,1.55844155844,120,77
A Symonds,J Botha,4,1,1.65196078431,337,204
DR Martyn,J Botha,5,1,1.55844155844,120,77
A Symonds,J Botha,6,4,1.65196078431,337,204
DR Martyn,JH Kallis,1,4,1.55844155844,120,77
DR Martyn,JH Kallis,2,1,1.55844155844,120,77
A Symonds,JH Kallis,3,4,1.65196078431,337,204
A Symonds,JH Kallis,4,4,1.65196078431,337,204
A Symonds,JH Kallis,5,4,1.65196078431,337,204
A Symonds,JH Kallis,6,0,1.65196078431,337,204
DR Martyn,J Botha,1,1,1.55844155844,120,77
A Symonds,J Botha,2,0,1.65196078431,337,204
A Symonds,J Botha,3,2,1.65196078431,337,204
A Symonds,J Botha,4,4,1.65196078431,337,204
A Symonds,J Botha,5,1,1.65196078431,337,204
DR Martyn,J Botha,6,1,1.55844155844,120,77
DR Martyn,GJP Kruger,1,1,1.55844155844,120,77
A Symonds,GJP Kruger,2,1,1.65196078431,337,204
DR Martyn,GJP Kruger,3,0,1.55844155844,120,77
A Symonds,GJP Kruger,4,1,1.65196078431,337,204
DR Martyn,GJP Kruger,5,4,1.55844155844,120,77
DR Martyn,GJP Kruger,6,1,1.55844155844,120,77
DR Martyn,J Botha,1,3,1.55844155844,120,77
A Symonds,J Botha,2,1,1.65196078431,337,204
DR Martyn,J Botha,3,6,1.55844155844,120,77
DR Martyn,J Botha,4,1,1.55844155844,120,77
A Symonds,J Botha,5,1,1.65196078431,337,204
DR Martyn,J Botha,6,2,1.55844155844,120,77
A Symonds,AJ Hall,1,1,1.65196078431,337,204
DR Martyn,AJ Hall,2,2,1.55844155844,120,77
DR Martyn,AJ Hall,3,1,1.55844155844,120,77
A Symonds,AJ Hall,4,0,1.65196078431,337,204
A Symonds,AJ Hall,5,1,1.65196078431,337,204
DR Martyn,AJ Hall,6,1,1.55844155844,120,77
DR Martyn,J Botha,1,1,1.55844155844,120,77
A Symonds,J Botha,2,1,1.65196078431,337,204
DR Martyn,J Botha,3,0,1.55844155844,120,77
DR Martyn,J Botha,4,6,1.55844155844,120,77
DR Martyn,J Botha,5,1,1.55844155844,120,77
A Symonds,J Botha,6,0,1.65196078431,337,204
DR Martyn,AJ Hall,1,1,1.55844155844,120,77
A Symonds,AJ Hall,2,1,1.65196078431,337,204
DR Martyn,AJ Hall,3,2,1.55844155844,120,77
DR Martyn,AJ Hall,4,6,1.55844155844,120,77
DR Martyn,AJ Hall,5,1,1.55844155844,120,77
A Symonds,AJ Hall,6,2,1.65196078431,337,204
DR Martyn,M Zondeki,1,0,1.55844155844,120,77
MJ Clarke,M Zondeki,2,0,0.995918367347,488,490
A Symonds,M Zondeki,3,2,1.65196078431,337,204
A Symonds,M Zondeki,4,6,1.65196078431,337,204
A Symonds,M Zondeki,5,4,1.65196078431,337,204
A Symonds,M Zondeki,6,6,1.65196078431,337,204
A Symonds,M Zondeki,7,2,1.65196078431,337,204
GC Smith,NW Bracken,1,0,1.21143617021,911,752
GC Smith,NW Bracken,2,4,1.21143617021,911,752
GC Smith,NW Bracken,3,0,1.21143617021,911,752
GC Smith,NW Bracken,4,0,1.21143617021,911,752
GC Smith,NW Bracken,5,0,1.21143617021,911,752
GC Smith,NW Bracken,6,0,1.21143617021,911,752
HH Dippenaar,ML Lewis,1,0,0.2,1,5
HH Dippenaar,ML Lewis,2,0,0.2,1,5
HH Dippenaar,ML Lewis,3,1,0.2,1,5
GC Smith,ML Lewis,4,2,1.21143617021,911,752
GC Smith,ML Lewis,5,0,1.21143617021,911,752
GC Smith,ML Lewis,6,0,1.21143617021,911,752
HH Dippenaar,NW Bracken,1,0,0.2,1,5
HH Dippenaar,NW Bracken,2,0,0.2,1,5
HH Gibbs,NW Bracken,3,0,1.2012012012,400,333
HH Gibbs,NW Bracken,4,0,1.2012012012,400,333
GC Smith,NW Bracken,5,0,1.21143617021,911,752
GC Smith,NW Bracken,6,1,1.21143617021,911,752
GC Smith,ML Lewis,1,0,1.21143617021,911,752
GC Smith,ML Lewis,2,0,1.21143617021,911,752
GC Smith,ML Lewis,3,0,1.21143617021,911,752
GC Smith,ML Lewis,4,1,1.21143617021,911,752
MV Boucher,ML Lewis,5,0,0.933797909408,268,287
MV Boucher,ML Lewis,6,0,0.933797909408,268,287
GC Smith,NW Bracken,1,0,1.21143617021,911,752
GC Smith,NW Bracken,2,1,1.21143617021,911,752
MV Boucher,NW Bracken,3,0,0.933797909408,268,287
MV Boucher,NW Bracken,4,1,0.933797909408,268,287
GC Smith,NW Bracken,5,2,1.21143617021,911,752
GC Smith,NW Bracken,6,0,1.21143617021,911,752
MV Boucher,ML Lewis,1,2,0.933797909408,268,287
MV Boucher,ML Lewis,2,1,0.933797909408,268,287
GC Smith,ML Lewis,3,4,1.21143617021,911,752
GC Smith,ML Lewis,4,1,1.21143617021,911,752
MV Boucher,ML Lewis,5,1,0.933797909408,268,287
GC Smith,ML Lewis,6,4,1.21143617021,911,752
MV Boucher,SR Clark,1,1,0.933797909408,268,287
GC Smith,SR Clark,2,1,1.21143617021,911,752
MV Boucher,SR Clark,3,4,0.933797909408,268,287
MV Boucher,SR Clark,4,0,0.933797909408,268,287
MV Boucher,SR Clark,5,4,0.933797909408,268,287
MV Boucher,SR Clark,6,0,0.933797909408,268,287
GC Smith,JR Hopes,1,0,1.21143617021,911,752
GC Smith,JR Hopes,2,1,1.21143617021,911,752
MV Boucher,JR Hopes,3,0,0.933797909408,268,287
MV Boucher,JR Hopes,4,1,0.933797909408,268,287
GC Smith,JR Hopes,5,0,1.21143617021,911,752
SM Pollock,JR Hopes,6,1,1.19444444444,86,72
SM Pollock,SR Clark,1,0,1.19444444444,86,72
SM Pollock,SR Clark,2,0,1.19444444444,86,72
SM Pollock,SR Clark,3,2,1.19444444444,86,72
SM Pollock,SR Clark,4,0,1.19444444444,86,72
SM Pollock,SR Clark,5,0,1.19444444444,86,72
SM Pollock,SR Clark,6,0,1.19444444444,86,72
MV Boucher,JR Hopes,1,1,0.933797909408,268,287
SM Pollock,JR Hopes,2,1,1.19444444444,86,72
MV Boucher,JR Hopes,3,4,0.933797909408,268,287
MV Boucher,JR Hopes,4,0,0.933797909408,268,287
MV Boucher,JR Hopes,5,4,0.933797909408,268,287
MV Boucher,JR Hopes,6,1,0.933797909408,268,287
MV Boucher,SR Clark,1,4,0.933797909408,268,287
MV Boucher,SR Clark,2,0,0.933797909408,268,287
SM Pollock,SR Clark,3,1,1.19444444444,86,72
JH Kallis,SR Clark,4,0,1.18085106383,666,564
JH Kallis,SR Clark,5,0,1.18085106383,666,564
JH Kallis,SR Clark,6,2,1.18085106383,666,564
SM Pollock,A Symonds,1,4,1.19444444444,86,72
SM Pollock,A Symonds,2,1,1.19444444444,86,72
JH Kallis,A Symonds,3,6,1.18085106383,666,564
JH Kallis,A Symonds,4,1,1.18085106383,666,564
SM Pollock,A Symonds,5,1,1.19444444444,86,72
JH Kallis,A Symonds,6,1,1.18085106383,666,564
JH Kallis,SR Clark,1,0,1.18085106383,666,564
JH Kallis,SR Clark,2,1,1.18085106383,666,564
SM Pollock,SR Clark,3,4,1.19444444444,86,72
SM Pollock,SR Clark,4,6,1.19444444444,86,72
SM Pollock,SR Clark,5,1,1.19444444444,86,72
JH Kallis,SR Clark,6,4,1.18085106383,666,564
SM Pollock,A Symonds,1,0,1.19444444444,86,72
SM Pollock,A Symonds,2,2,1.19444444444,86,72
SM Pollock,A Symonds,3,0,1.19444444444,86,72
JH Kallis,A Symonds,4,0,1.18085106383,666,564
JH Kallis,A Symonds,5,0,1.18085106383,666,564
JH Kallis,A Symonds,6,0,1.18085106383,666,564
JH Kallis,A Symonds,7,0,1.18085106383,666,564
AJ Hall,JR Hopes,1,1,1.1,11,10
JA Rudolph,JR Hopes,2,1,0.857142857143,6,7
AJ Hall,JR Hopes,3,1,1.1,11,10
JA Rudolph,JR Hopes,4,0,0.857142857143,6,7
JA Rudolph,JR Hopes,5,1,0.857142857143,6,7
AJ Hall,JR Hopes,6,1,1.1,11,10
AJ Hall,A Symonds,1,0,1.1,11,10
AJ Hall,A Symonds,2,2,1.1,11,10
AJ Hall,A Symonds,3,0,1.1,11,10
AJ Hall,A Symonds,4,1,1.1,11,10
JA Rudolph,A Symonds,5,1,0.857142857143,6,7
AJ Hall,A Symonds,6,1,1.1,11,10
AJ Hall,JR Hopes,1,4,1.1,11,10
AJ Hall,JR Hopes,2,0,1.1,11,10
J Botha,JR Hopes,3,0,1.17543859649,201,171
J Botha,JR Hopes,4,1,1.17543859649,201,171
JA Rudolph,JR Hopes,5,1,0.857142857143,6,7
J Botha,JR Hopes,6,1,1.17543859649,201,171
J Botha,A Symonds,1,0,1.17543859649,201,171
GJP Kruger,A Symonds,2,2,0.6,3,5
GJP Kruger,A Symonds,3,0,0.6,3,5
GJP Kruger,A Symonds,4,0,0.6,3,5
GJP Kruger,A Symonds,5,1,0.6,3,5
JA Rudolph,A Symonds,6,1,0.857142857143,6,7
JA Rudolph,ML Lewis,1,1,0.857142857143,6,7
GJP Kruger,ML Lewis,2,0,0.6,3,5
M Zondeki,ML Lewis,3,0,0.0,0,1
CH Gayle,JEC Franklin,1,0,1.3327014218,1406,1055
CH Gayle,JEC Franklin,2,0,1.3327014218,1406,1055
CH Gayle,JEC Franklin,3,4,1.3327014218,1406,1055
CH Gayle,JEC Franklin,4,2,1.3327014218,1406,1055
CH Gayle,JEC Franklin,5,0,1.3327014218,1406,1055
CH Gayle,JEC Franklin,6,0,1.3327014218,1406,1055
D Ganga,SE Bond,1,0,0.838709677419,26,31
D Ganga,SE Bond,2,0,0.838709677419,26,31
D Ganga,SE Bond,3,0,0.838709677419,26,31
D Ganga,SE Bond,4,1,0.838709677419,26,31
CH Gayle,SE Bond,5,0,1.3327014218,1406,1055
CH Gayle,SE Bond,6,0,1.3327014218,1406,1055
CH Gayle,SE Bond,7,0,1.3327014218,1406,1055
D Ganga,JEC Franklin,1,0,0.838709677419,26,31
D Ganga,JEC Franklin,2,0,0.838709677419,26,31
D Ganga,JEC Franklin,3,0,0.838709677419,26,31
D Ganga,JEC Franklin,4,1,0.838709677419,26,31
CH Gayle,JEC Franklin,5,4,1.3327014218,1406,1055
CH Gayle,JEC Franklin,6,0,1.3327014218,1406,1055
D Ganga,SE Bond,1,0,0.838709677419,26,31
D Ganga,SE Bond,2,1,0.838709677419,26,31
CH Gayle,SE Bond,3,0,1.3327014218,1406,1055
CH Gayle,SE Bond,4,0,1.3327014218,1406,1055
D Ganga,SE Bond,5,0,0.838709677419,26,31
D Ganga,SE Bond,6,0,0.838709677419,26,31
RS Morton,JEC Franklin,1,1,0.914285714286,96,105
D Ganga,JEC Franklin,2,4,0.838709677419,26,31
D Ganga,JEC Franklin,3,0,0.838709677419,26,31
D Ganga,JEC Franklin,4,0,0.838709677419,26,31
D Ganga,JEC Franklin,5,1,0.838709677419,26,31
RS Morton,JEC Franklin,6,0,0.914285714286,96,105
RS Morton,JEC Franklin,7,0,0.914285714286,96,105
D Ganga,SE Bond,1,0,0.838709677419,26,31
D Ganga,SE Bond,2,1,0.838709677419,26,31
RS Morton,SE Bond,3,0,0.914285714286,96,105
RS Morton,SE Bond,4,0,0.914285714286,96,105
D Ganga,SE Bond,5,0,0.838709677419,26,31
D Ganga,SE Bond,6,0,0.838709677419,26,31
RS Morton,JEC Franklin,1,0,0.914285714286,96,105
RS Morton,JEC Franklin,2,1,0.914285714286,96,105
D Ganga,JEC Franklin,3,1,0.838709677419,26,31
RS Morton,JEC Franklin,4,1,0.914285714286,96,105
D Ganga,JEC Franklin,5,0,0.838709677419,26,31
D Ganga,JEC Franklin,6,0,0.838709677419,26,31
RS Morton,SB Styris,1,1,0.914285714286,96,105
D Ganga,SB Styris,2,1,0.838709677419,26,31
RS Morton,SB Styris,3,0,0.914285714286,96,105
DR Smith,SB Styris,4,4,1.20247933884,582,484
